platform,genre,title,score
Xbox One,Simulation|Sports,NBA 2K17,90
PlayStation 4,Simulation|Sports,NBA 2K17,96
PlayStation 4,Simulation|Sports,NBA 2K17,85
PlayStation 4,Simulation|Sports,NBA 2K17,86
PC,Simulation|Sports,NBA 2K17,90
Xbox One,Simulation|Sports,NBA 2K17,90
PC,Simulation|Sports,NBA 2K17,85
PlayStation 4,Simulation|Sports,NBA 2K17,71
PC,Simulation|Sports,NBA 2K17,95
PlayStation 4,Simulation|Sports,NBA 2K17,80
Xbox One,Simulation|Sports,NBA 2K17,80
PlayStation 4,Simulation|Sports,NBA 2K17,70
PlayStation 4,Simulation|Sports,NBA 2K17,100
PlayStation 4,Simulation|Sports,NBA 2K17,76
PlayStation 4,Simulation|Sports,NBA 2K17,90
Xbox One,Simulation|Sports,NBA 2K17,85
PlayStation 4,Simulation|Sports,NBA 2K17,89
PlayStation 4,Simulation|Sports,NBA 2K17,85
Xbox One,Simulation|Sports,NBA 2K17,80
PC,Simulation|Sports,NBA 2K17,80
PlayStation 4,Simulation|Sports,NBA 2K17,85
PC,Simulation|Sports|Strategy,Out of the Park Baseball 17,89
PC,Simulation|Sports|Strategy,Out of the Park Baseball 17,95
PC,Simulation|Sports|Strategy,Out of the Park Baseball 17,85
PC,Simulation|Sports|Strategy,Out of the Park Baseball 17,80
PlayStation 4,Adventure,Okami HD,94
PC,Adventure,Okami HD,86
PlayStation 4,Adventure,Okami HD,80
PC,Adventure,Okami HD,95
PlayStation 4,Adventure,Okami HD,89
Nintendo Switch,Adventure,Okami HD,89
PlayStation 4,Adventure,Okami HD,83
Nintendo Switch,Adventure,Okami HD,85
PlayStation 4,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,65
Xbox One,Adventure,Okami HD,90
Xbox One,Adventure,Okami HD,80
PlayStation 4,Adventure,Okami HD,85
Xbox One,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,85
PlayStation 4,Adventure,Okami HD,88
PlayStation 4,Adventure,Okami HD,85
PlayStation 4,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,90
Nintendo Switch,Adventure,Okami HD,95
Nintendo Switch,Adventure,Okami HD,89
Nintendo Switch,Adventure,Okami HD,85
PC,Adventure,Okami HD,80
PlayStation 4,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,80
PlayStation 4,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,100
PC,Adventure,Okami HD,100
Nintendo Switch,Adventure,Okami HD,80
Nintendo Switch,Adventure,Okami HD,90
Nintendo Switch,Adventure,Okami HD,90
Nintendo Switch,Adventure,Okami HD,100
Nintendo Switch,Adventure,Okami HD,90
PlayStation 4,Adventure,Okami HD,95
PlayStation 4,Adventure,Okami HD,96
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,90
PC,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,100
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,91
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,90
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,85
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,95
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,95
Wii U,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,70
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,85
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,90
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,90
Nintendo Switch,Action|RPG|Strategy,SteamWorld Heist: Ultimate Edition,100
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PC,Fighting,Street Fighter V: Arcade Edition,92
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,80
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,85
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,80
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,88
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PC,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,85
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,75
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,80
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,70
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,80
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,90
PC,Fighting,Street Fighter V: Arcade Edition,90
PC,Fighting,Street Fighter V: Arcade Edition,90
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,85
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,60
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,82
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,94
PlayStation 4,Fighting,Street Fighter V: Arcade Edition,88
PC,Simulation|Strategy,Unity of Command 2,91
PC,Simulation|Strategy,Unity of Command 2,80
PC,Simulation|Strategy,Unity of Command 2,85
PC,Simulation|Strategy,Unity of Command 2,90
PC,Music,Crypt of the Necrodancer,88
PC,Music,Crypt of the Necrodancer,87
PC,Music,Crypt of the Necrodancer,80
PC,Music,Crypt of the Necrodancer,80
PlayStation 4,Music,Crypt of the Necrodancer,80
PC,Music,Crypt of the Necrodancer,95
PC,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,80
PC,Music,Crypt of the Necrodancer,80
PC,Music,Crypt of the Necrodancer,90
Nintendo Switch,Music,Crypt of the Necrodancer,95
PC,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,100
PC,Music,Crypt of the Necrodancer,90
Xbox One,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,80
PlayStation 4,Music,Crypt of the Necrodancer,80
PC,Music,Crypt of the Necrodancer,80
PC,Music,Crypt of the Necrodancer,95
Xbox One,Music,Crypt of the Necrodancer,80
PlayStation 4,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,100
PC,Music,Crypt of the Necrodancer,100
Nintendo Switch,Music,Crypt of the Necrodancer,90
Nintendo Switch,Music,Crypt of the Necrodancer,87
PlayStation 4,Music,Crypt of the Necrodancer,70
PC,Music,Crypt of the Necrodancer,92
PC,Music,Crypt of the Necrodancer,86
PC,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,85
PC,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,100
PC,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,87
PC,Music,Crypt of the Necrodancer,85
PC,Music,Crypt of the Necrodancer,80
Nintendo Switch,Music,Crypt of the Necrodancer,90
PlayStation 4,Music,Crypt of the Necrodancer,83
PlayStation VR,Music,Crypt of the Necrodancer,90
PC,Music,Crypt of the Necrodancer,100
Nintendo Switch,Action|Adventure,Astral Chain,85
Nintendo Switch,Action|Adventure,Astral Chain,90
Nintendo Switch,Action|Adventure,Astral Chain,90
Nintendo Switch,Action|Adventure,Astral Chain,90
Wii-U,Racing,Mario Kart 8 DLC Pack 1,90
Wii-U,Racing,Mario Kart 8 DLC Pack 1,90
PC,Racing,Mario Kart 8 DLC Pack 1,85
Wii-U,Racing,Mario Kart 8 DLC Pack 1,90
Wii-U,Racing,Mario Kart 8 DLC Pack 1,80
Wii-U,Racing,Mario Kart 8 DLC Pack 1,95
Wii-U,Racing,Mario Kart 8 DLC Pack 1,80
PlayStation Vita,Puzzle|Platformer,Fez,95
PlayStation 4,Puzzle|Platformer,Fez,80
Xbox One,Puzzle|Platformer,Fez,93
PlayStation Vita,Puzzle|Platformer,Fez,90
PlayStation 4,Puzzle|Platformer,Fez,90
PlayStation 4,Puzzle|Platformer,Fez,70
Xbox One,Puzzle|Platformer,Fez,90
PlayStation 4,Puzzle|Platformer,Fez,70
PlayStation 4,Puzzle|Platformer,Fez,100
PlayStation 4,Puzzle|Platformer,Fez,89
PlayStation 4,Puzzle|Platformer,Fez,90
PlayStation 4,Puzzle|Platformer,Fez,60
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,91
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,89
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,80
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,88
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,80
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,100
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,80
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,83
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,85
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,78
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,100
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,92
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,95
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,75
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,80
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,84
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,85
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,95
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,80
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,88
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,85
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,80
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,82
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,90
PC,Real-Time Strategy,StarCraft II: Legacy of the Void,95
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,86
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,100
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,100
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,80
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,80
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,80
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,95
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,100
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,86
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,100
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,80
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,79
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,90
PC,Strategy|Turn-Based Strategy,Hearthstone: Heroes of Warcraft,85
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,80
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,89
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,80
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,93
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,80
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,92
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,80
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,80
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,92
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,87
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,95
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,70
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,95
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,91
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,70
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,85
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,80
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PC,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,70
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,80
Xbox One,Action|First-Person Shooter|Vehicle Combat,Battlefield 1,90
PC,RPG|Third-Person Shooter,Fallout 4,95
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,80
PC,RPG|Third-Person Shooter,Fallout 4,88
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,80
Xbox One,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,95
PC,RPG|Third-Person Shooter,Fallout 4,67
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,100
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,90
Xbox One,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,85
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,80
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,94
Xbox One,RPG|Third-Person Shooter,Fallout 4,80
Xbox One,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,90
Xbox One,RPG|Third-Person Shooter,Fallout 4,80
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,95
Xbox One,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,100
Xbox One,RPG|Third-Person Shooter,Fallout 4,100
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,85
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,98
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,90
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,95
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,90
PC,RPG|Third-Person Shooter,Fallout 4,80
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,85
PC,RPG|Third-Person Shooter,Fallout 4,100
Xbox One,RPG|Third-Person Shooter,Fallout 4,80
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,100
PlayStation 4,RPG|Third-Person Shooter,Fallout 4,80
Xbox One,RPG|Third-Person Shooter,Fallout 4,90
PC,RPG|Third-Person Shooter,Fallout 4,80
Xbox One,RPG|Third-Person Shooter,Fallout 4,100
Nintendo Switch,,Toki Tori - Switch Edition,90
Nintendo Switch,,Toki Tori - Switch Edition,80
Nintendo Switch,,Toki Tori - Switch Edition,90
Nintendo Switch,,Toki Tori - Switch Edition,90
Nintendo Switch,,Toki Tori - Switch Edition,85
Nintendo Switch,,Toki Tori - Switch Edition,70
PC,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,91
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,100
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,80
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,95
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,70
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,100
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,80
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,85
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,80
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PC,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,100
Xbox One,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,95
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,85
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,95
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,95
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,85
PC,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,85
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PC,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,70
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,95
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
Xbox One,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,85
PC,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,80
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PC,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,100
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,89
Xbox One,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PlayStation 4,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,87
Xbox One,Action|First-Person Shooter|Vehicle Combat,Titanfall 2,90
PC,Action|RPG,Diablo III: Reaper of Souls,87
PC,Action|RPG,Diablo III: Reaper of Souls,90
PC,Action|RPG,Diablo III: Reaper of Souls,91
PC,Action|RPG,Diablo III: Reaper of Souls,80
PC,Action|RPG,Diablo III: Reaper of Souls,80
PC,Action|RPG,Diablo III: Reaper of Souls,93
PC,Action|RPG,Diablo III: Reaper of Souls,95
PC,Action|RPG,Diablo III: Reaper of Souls,80
PC,Action|RPG,Diablo III: Reaper of Souls,90
PC,Action|RPG,Diablo III: Reaper of Souls,90
PC,Action|RPG,Diablo III: Reaper of Souls,90
PC,Action|RPG,Diablo III: Reaper of Souls,85
PC,Action|RPG,Diablo III: Reaper of Souls,95
PC,Action|RPG,Diablo III: Reaper of Souls,90
PC,Action|RPG,Diablo III: Reaper of Souls,90
PC,Action|RPG,Diablo III: Reaper of Souls,85
PC,Action|RPG,Diablo III: Reaper of Souls,90
PC,Action|RPG,Diablo III: Reaper of Souls,90
